user_id,isbn,rating,book_title,book_author,year_of_publication
216829,0451409744,7,Men of Honor,David Robbins,2000.0
11993,0451626109,9,The Screwtape Letters,C. S. Lewis,1988.0
110973,0061057363,0,Ruins (The X-Files),Kevin J. Anderson,1997.0
29526,0312854935,0,"Chapel Noir: A Novel of Suspense featuring Sherlock Holmes, Irene Adler, and Jack the Ripper",Carole Nelson Douglas,2001.0
207563,0743411218,0,Silicon Follies,Thomas Scoville,2002.0
110112,0380705354,0,Transformation: The Breakthrough,Whitley Strieber,1997.0
98391,0312276834,8,The Saint John's Fern : A Roger the Chapman Medieval Mystery (Roger the Chapman Medieval Mystery),Kate Sedley,2002.0
235105,0671880012,0,ADDAMS FAMILY VALUES : ADDAMS FAMILY VALUES,Ann Hodgman,1993.0
179744,0311090885,6,Catecismo Biblico y Doctrinal Para el Nuevo Creyente,Adolfo Robleto,1977.0
79215,0449209997,0,Callander Square,Anne Perry,1990.0
250163,0671035444,0,The Dave Matthews Band: Music for the People,Nevin Martell,1999.0
106007,0553242954,10,Anne of Green Gables (Bantam Starfire Book),L.M. Montgomery,1986.0
198699,0380717581,0,Murder on the Iditarod Trail (Alaska Mysteries (Paperback)),Sue Henry,1993.0
170229,0449204324,0,Blue Highways a Journey Into America,William Least Heat-Moon,1983.0
151811,0449220184,8,Seventh Heaven,Alice Hoffman,1991.0
3266,0452261589,0,The Art and Craft of Feature Writing,William E. Blundell,1988.0
254465,0451410971,0,The Love of a Cowboy,Anna Jeffrey,2003.0
35030,0451623754,8,Mythology,Edith Hamilton,1982.0
197131,0553262505,10,"A Wizard of Earthsea (Earthsea Trilogy, Book 1)",URSULA K. LE GUIN,1984.0
223341,0743236874,7,Producer: A Memoir,David L. Wolper,2003.0
254704,0743211375,0,From a Buick 8 : A Novel,Stephen King,2002.0
178458,0515124893,0,Homeport,Nora Roberts,1999.0
172539,0671709607,10,Flight Of The Intruder,Stephen Coonts,1990.0
175100,0451163087,0,For the New Intellectual,Ayn Rand,1984.0
172745,0439070325,8,"The Separation (Animorphs, 32)",K. A. Applegate,1999.0
138855,0553285319,8,The Further Adventures of the Joker,Martin H. Greenberg,1990.0
229329,2868695027,10,Pourquoi j'ai mange mon pere,Lewis Roy,1993.0
31826,0425107469,10,Watchers,Dean R. Koontz,1996.0
190925,0743474163,0,Paradise,Judith McNaught,2003.0
104636,0671673688,9,While My Pretty One Sleeps,Mary Higgins Clark,1990.0
85526,0877017883,8,Griffin & Sabine: An Extraordinary Correspondence,Nick Bantock,1991.0
37597,0385492758,0,Where You Belong,Barbara Taylor Bradford,2000.0
213847,055357695X,7,Out of the Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000.0
30972,0446607657,0,When the Wind Blows,James Patterson,1999.0
93047,0399145702,0,The Cat Who Robbed a Bank (Cat Who... (Hardcover)),Lilian Jackson Braun,2000.0
78834,0385509472,0,Diary: A Novel,Chuck Palahniuk,2003.0
149357,0821767739,0,Seize the Dawn (Zebra Historical Romance),Shannon Drake,2001.0
231299,0486280489,0,The Scarlet Letter (Dover Thrift Editions),Nathaniel Hawthorne,1994.0
42093,0312308922,0,The Minotaur Takes a Cigarette Break: A Novel,Steven Sherrill,2002.0
35859,0670899976,0,Civil Blood: A Civil War Mystery (Civil War Mysteries),Ann McMillan,2001.0
94396,0446364193,10,Along Came a Spider (Alex Cross Novels),James Patterson,1993.0
276762,034544003X,0,Southampton Row (Charlotte & Thomas Pitt Novels (Hardcover)),Anne Perry,2002.0
160401,0590324217,5,One Hundred One Fast Funny Food Jokes,Phil Hirsch,1984.0
243290,0515120111,5,Virus,Bill Buchanan,1997.0
170229,8420646113,0,El Fantasma De Canterville,Oscar Wilde,1996.0
247840,068822086X,0,Mystery of the Emerald Buddha,Betty Cavanna,1976.0
268330,0061003662,0,Curtain,Agatha Christie,1993.0
207339,1573221872,9,Anger: Wisdom for Cooling the Flames,Nhat Hanh,2001.0
127233,0345391780,0,The Princes in the Tower,Alison Weir,1995.0
94818,0152020780,10,Seven-Day Magic,Edward Eager,1999.0
157811,0553100734,10,Stranger Among Friends,David Mixner,1996.0
212159,0446364401,5,First Blood,David Morrell,2000.0
150968,1551669498,0,Girls Night,Stef Ann Holm,2002.0
133682,0553579754,0,Fear Nothing,DEAN KOONTZ,1998.0
261780,0786001259,0,Undeniable (Arabesque),Francis Ray,1995.0
48057,0440222656,0,The Horse Whisperer,Nicholas Evans,1996.0
189334,0689817517,10,The Wonderful Wizard of Oz: A Commemorative Pop-up,L. Frank Baum,2001.0
69078,0670850535,9,The Liar's Club: A Memoir,Mary Karr,1995.0
193819,0385510438,8,The Last Juror,John Grisham,2004.0
143211,0425180638,0,The Last Precinct,Patricia Cornwell,2001.0
182085,0312278586,0,The Nanny Diaries: A Novel,Emma McLaughlin,2002.0
198711,0448124068,0,Welcome Back Kotter No. 1: Sweathog Trail,Johnston,1976.0
229409,0312966970,0,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999.0
73394,0373262078,0,Die Dreaming (Owen Keane Mysteries),Terence Faherty,1996.0
215003,8807813483,0,In alto a sinistra (Universale economica Feltrinelli),Erri De Luca,1995.0
102275,1582341575,0,P.S.,Helen Schulman,2001.0
276939,0060011939,0,Veronika Decide Morir,Paulo Coelho,2001.0
5209,0553227734,10,Guns of August,Barbara W. Tuchman,1982.0
243210,0671026364,0,Resurrecting Ravana  (Buffy the Vampire Slayer),Ray Garton,2000.0
257804,0836270096,7,"Magic Eye, Vol. 2",N.E. Thing Enterprises,1994.0
35857,0440412927,0,The White Stallion,Elizabeth Shub,1996.0
128286,0312961324,10,The Shell Seekers (Shell Seekers),Rosamunde Pilcher,1997.0
123261,0394839196,0,Black Stallion's Ghost (Black Stallion (Paperback)),Walter Farley,1978.0
209556,055356823X,0,Amanda,KAY HOOPER,1996.0
200674,0373225814,0,"Bodyguard'S Assignment (Texas Confidential) (Intrigue, 581)",Mark Stevens,2000.0
254899,0140088393,0,"Son of \It Was a Dark and Stormy Night\"": More of the Best (? from the Bulwer-Lytton Contest)""",Scott Rice,1986.0
85587,0345382315,9,The PMS Outlaws: An Elizabeth Macpherson Novel (Elizabeth MacPherson Novels (Hardcover)),Sharyn McCrumb,2000.0
146348,0380727293,0,Dr. Atkins' New Diet Revolution,Robert C. Atkins,1997.0
274061,082177140X,0,I Dream of You,Judi McCoy,2001.0
266226,1898323887,10,Galapagos Wildlife: A Visitor's GUide,David Horwell,1999.0
114414,0948681020,0,Outward and Visible Signs,Julia Marion Gibert,1987.0
258152,0316920045,0,Infinite Jest : A Novel,David Foster Wallace,1996.0
278418,0373702337,0,"Final Payment (Harlequin Superromance, No 233)",Evelyn A. Crowe,1986.0
129358,0671003992,0,The Vow: A Novel of the American West,Linda Lael Miller,1998.0
245963,0932944248,0,Better kitchens,Cecile Shapiro,1980.0
27647,0441007090,0,"Lady in Gil (Gil trilogy, Book 1)",Rebecca Bradley,2000.0
213350,0192115790,0,The Oxford Companion to Food,Alan Davidson,1999.0
100009,0060502258,6,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002.0
273949,0385314744,0,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,Al Franken,1996.0
130570,0446361739,0,Slow Heat in Heaven,Sandra Brown,1991.0
230522,0061099015,0,The Great and Secret Show,Clive Barker,1990.0
98391,0345457854,8,Coalescent,STEPHEN BAXTER,2003.0
12829,0679720200,7,The Stranger,ALBERT CAMUS,1989.0
265383,0764550586,7,Divorce for Dummies,John  Ventura,1998.0
140578,0380798913,0,Deadfall: : An Alaska Mystery (Alaska Mysteries (Paperback)),Sue Henry,1999.0
11676,8845240630,6,Kant E Lornitorinco,Umberto Eco,1994.0
244676,0553573977,10,The Hancock Boys,Thomas William Simpson,2000.0
120598,0061096091,0,Eyeshot,Lynn S. Hightower,1997.0
25178,0060095288,7,Fire Lover,Joseph Wambaugh,2003.0
183963,0553574957,6,The Burning Man,Phillip Margolin,1997.0
224340,0743418204,0,In Her Shoes : A Novel,Jennifer Weiner,2003.0
110973,0886771773,0,Chanur's Homecoming (Chanur),C. J. Cherryh,2001.0
245666,0439139597,10,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000.0
156972,2266071661,0,Petite philosophie de l'amour,Alain de Botton,1997.0
38034,0446676616,5,Host Family,Mameve Medwed,2001.0
278418,0061056219,0,The Lions of Al-Rassan,Guy Gavriel Kay,1996.0
179831,0385511612,0,Bleachers,John Grisham,2003.0
234359,0373226071,0,Nighttime Guardian (Harlequin Intrigue 607),Amanda Stevens,2001.0
52584,0345298616,0,Company of Women,Mary Gordon,1982.0
158295,038097570X,0,A Groom With a View: A Jane Jeffry Mystery (Jane Jeffry Mysteries (Hardcover)),Jill Churchill,1999.0
85656,0812572270,0,Callahan's Crosstime Saloon,Spider Robinson,1999.0
134988,0553148001,9,The Clan of the Cave Bear : a novel,Jean M. Auel,1981.0
95359,0440112885,8,CLASS REUNION,RONA JAFFE,1986.0
208406,0440211727,0,A Time to Kill,JOHN GRISHAM,1992.0
178920,038550408X,0,Property : A Novel,VALERIE MARTIN,2003.0
208406,0553285343,0,"RUSSIA HOUSE, THE",JOHN LE CARRE,1990.0
148744,0440961327,0,The Slave Dancer (Laurel-Leaf Historical Fiction),Paula Fox,1996.0
238781,0373193475,0,"Family By The Bunch  (Family Matters) (Silhouette Romance, 1347)",Amy Frazier,1998.0
183537,0515136530,0,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003.0
55734,0812530810,0,Past Times,Poul Anderson,1987.0
278648,1576731235,5,Front Porch Tales,Phil Gulley,1997.0
7312,0399144897,0,The White House Connection,Jack Higgins,1999.0
249894,0751518611,0,Deliver Us From Evil,Tom Holland,2000.0
150124,0345393503,0,Native American History: A Chronology of the Vast Achievements of a Culture and Their Links to World Events,Judith Nies,1996.0
21014,0785700099,0,All Around the Town,Mary Higgins Clark,1999.0
124942,0440235774,0,Looking Back,Belva Plain,2002.0
189334,0451184327,0,First Offense,Nancy Taylor Rosenberg,1995.0
98391,0843951788,8,Renegade Moon (Half-Moon Ranch),Elaine Barbieri,2003.0
227705,0440137632,8,Hotel,Arthur Hailey,1991.0
46443,0671649205,8,Dangerous Games (A Nancy Drew & Hardy Boys Super Mystery),Carolyn Keene,1989.0
224349,0671027344,5,The Perks of Being a Wallflower,Stephen Chbosky,1999.0
249827,0582537312,0,Round the World in Eighty Days,Jules Verne,1987.0
144151,0804106304,9,The Joy Luck Club,Amy Tan,1994.0
123203,006017935X,0,Hill Towns,Anne Rivers Siddons,1993.0
44595,0446523089,0,The Secret of Shambhala : In Search of the Eleventh Insight,James Redfield,1999.0
251398,038079487X,8,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,1998.0
11676,3492042570,0,Geh mit mir: Roman,Michael KÃ¶hlmeier,2000.0
240144,0345446666,0,Death in Holy Orders : An Adam Dalgliesh Mystery,P.D. JAMES,2002.0
88677,0515098019,8,Nightwylde,Kimberleigh Caitlin,1988.0
41088,0451408462,10,Drop Dead Gorgeous,Heather Graham,1998.0
4223,0671004530,7,On the Street Where You Live,Mary Higgins Clark,2002.0
249862,0553213164,10,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1983.0
253829,067101420X,0,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002.0
56399,0575400048,10,Hons and Rebels,Jessica Mitford,2000.0
128696,0345391802,0,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1995.0
129074,0553242679,7,Somewhere in the House,Elizabeth Daly,1984.0
127429,0803720963,0,Axle Annie,Robin Pulver,1999.0
225411,0553213504,0,The Count of Monte Cristo (Bantam Classics),ALEXANDRE DUMAS,1984.0
62755,0061099252,0,Family Pictures,Sue Miller,1991.0
136509,1573225541,0,Going Down,Jennifer Belle,1996.0
128662,3442730066,8,Vishnus Tod.,Manil Suri,2002.0
166596,0226469360,9,The Stone Angel (Phoenix Fiction Series),Margaret Laurence,1993.0
175003,038072541X,0,Hit Man,Lawrence Block,1999.0
227025,0345361792,0,A Prayer for Owen Meany,John Irving,1990.0
25281,0440174244,0,"Rich Man, Poor Man",Irwin Shaw,1983.0
57644,3426615118,0,Freischwimmer: Roman,Markus Seidel,2000.0
76352,0061032077,0,To Cut a Long Story Short,Jeffrey Archer,2001.0
52917,0395528151,0,The Call of Stories : Teaching and the Moral Imagination,Robert Coles,1990.0
155019,0345380371,0,Rising Sun,MICHAEL CRICHTON,1992.0
276538,3770402774,6,"Lucky Luke, Bd.66, Eine Woche Wilder Westen",Rene. Goscinny,1993.0
160410,3446201882,0,Die Stadt der wilden GÃ?Â¶tter,Isabel Allende,2002.0
137682,0312319738,0,"Dominion: The Power of Man, the Suffering of Animals, and the Call to Mercy",Matthew Scully,2003.0
41086,0451202511,5,Murder Can Upset Your Mother: A Desiree Shapiro Mystery (Desiree Shapiro Mysteries (Paperback)),Selma Eichler,2001.0
52584,0449211355,0,The Midnight Man (Amos Walker Mystery),Loren D. Estleman,1991.0
56856,1557044813,8,Cast Away: The Shooting Script (Newmarket Shooting Script Series),William Jr Broyles,2001.0
175003,1551669617,0,Fortune,Erica Spindler,2002.0
165232,155166576X,8,"Dakota Born (Dakota Trilogy, Book 1)",Debbie Macomber,2000.0
142093,0446530891,0,Split Second,David Baldacci,2003.0
91321,0452266564,5,The Claiming of Sleeping Beauty (Erotic Adventures of Sleeping Beauty),Rice Anne,1999.0
120588,0345424514,8,"Babylon 5: Wheel of Fire (Babylon 5 Season By Season , No 5)",JANE KILLICK,1999.0
247429,073940086X,0,Mirror Image,Danielle Steel,1994.0
242248,1586600206,0,Beyond Perfect,Jennifer Peterson,2000.0
238074,0316969443,7,Suzanne's Diary for Nicholas,James Patterson,2001.0
80067,0340335017,8,Schindlers Ark,Thomas Keneally,1994.0
149084,0931580528,0,Wealth 101: Wealth Is Much More Than Money (The Life 101 Series),Peter McWilliams,1993.0
273190,0553574574,7,Beach Music,Pat Conroy,1996.0
274808,0590261932,0,"Karen's Big Sister (Baby-Sitters Little Sister, 69)",Ann M. Martin,1995.0
202462,055357227X,0,"The Web (Alex Delaware Series, No. 10)",JONATHAN KELLERMAN,1996.0
52584,0679456759,0,The Ballad of Gussie & Clyde: A True Story of True Love,Aaron Latham,1997.0
251613,0877846219,0,Christian Healing Rediscovered,Roy Lawrence,1980.0
268331,0446603783,0,Adulthood Rites (Xenogenesis),Octavia E. Butler,1997.0
76352,0553351672,0,Doomsday Book,Connie Willis,1992.0
48616,352217352X,0,Amanda X. Amanda und die Detektive. ( Ab 10 J.).,Joachim Friedrich,2000.0
248398,0451160525,5,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994.0
100644,0743206045,8,Daddy's Little Girl,Mary Higgins Clark,2002.0
187171,0345425707,0,A Cup of Tea (Ballantine Reader's Circle),Amy Ephron,1998.0
107721,8441406278,0,La hija del capitÃ¡n,Alexander Pushkin,2001.0
190939,037540256X,9,A Patchwork Planet,Anne Tyler,1998.0
2597,0684836483,7,250 Things You Can Do to Make Your Cat Adore You,Ingrid Newkirk,1998.0
106225,0385323638,0,Pink Slip,RITA CIRESI,1999.0
121573,0515120278,0,The Cat Who Said Cheese,Lilian Jackson Braun,1997.0
50955,0671042858,0,The Girl Who Loved Tom Gordon,Stephen King,2000.0
114544,038082101X,9,Daughter of Fortune: A Novel,Isabel Allende,2001.0
55272,0934672180,7,"Why Do They Dress That Way? (People's Place Booklet, No 7)",Stephen Scott,1986.0
220717,044023722X,5,A Painted House,John Grisham,2001.0
5476,0316782262,6,All He Ever Wanted,Anita Shreve,2003.0
11676,0394909674,8,Bears on Wheels (Bright & Early Books),STAN BERENSTAIN,2002.0
21356,0671021001,0,She's Come Undone (Oprah's Book Club),Wally Lamb,1998.0
230522,0307204014,8,Dinosaurs (Look-Look Book Series),Mike Atkinson,1998.0
169663,0312986335,0,Proof of Intent : A Charley Sloan Courtroom Thriller (A Charley Sloan Courtroom Thriller),William Coughlin,2003.0
78777,068485614X,0,ESPERANZA'S BOX OF SAINTS: A Novel,Maria Amparo Escandon,1999.0
230522,055326382X,0,The Dancing Wu Li Masters: An Overview of the New Physics,Gary Zukav,1994.0
70594,0312134169,0,The Firecracker Boys,Dan O'Neill,1995.0
26593,0679866957,10,"Junie B. Jones and That Meanie Jim's B-Day (Junie B. Jones 6, paper)",Barbara Park,1996.0
5900,0553240633,0,Right Stuff,Tom Wolfe,1983.0
146585,0375501851,9,White Teeth,Zadie Smith,2000.0
249894,0373121016,6,"Unexpected Wedding Gift (Harlequin Presents, No 2101)",Wen Spencer,2000.0
275264,0872861562,0,The Most Beautiful Woman in Town and Other Stories,Charles Bukowski,1983.0
98391,0425186482,9,"A Draught for a Dead Man (Roe, Caroline.)",Caroline Roe,2002.0
182993,0060928336,10,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997.0
126814,0936861681,7,Elfquest Reader's Collection #9b: Blood of Ten Chiefs,Richard Pini,1999.0
107376,0609801279,0,The Law of Love,Laura Esquivel,1997.0
147688,0316603570,8,3rd Degree,James Patterson,2004.0
78783,0394576047,0,Murder at the Pentagon,Margaret Truman,1992.0
95991,0345417623,0,Timeline,MICHAEL CRICHTON,2000.0
43246,0771091931,0,The Edible Woman,MARGARET ATWOOD,1973.0
87141,0375412824,0,The Dive From Clausen's Pier (Alex Awards),ANN PACKER,2002.0
28938,0674824261,5,Sources of the Self: The Making of the Modern Identity,Charles Taylor,1992.0
238699,0373691114,0,Some Like It Sizzling,Jamie Sobrato,2003.0
110973,0812562844,0,"In the Mood (Grant, Charles L. Milennium Quartet, Bk. 2.)",Charles Grant,1999.0
238781,0446602159,0,Commitments,Barbara Delinsky,1995.0
157811,0807013013,10,The Reformation of the Sixteenth Century,Roland H. Bainton,1985.0
68538,0425145638,0,Fatal Cure,Robin Cook,1997.0
8872,0451207505,9,Trapped,Greg Iles,2002.0
66680,0821744259,0,The Deep End,Chris Crutcher,1994.0
51571,0425190919,0,"Sea of Fire (Op-Center Series, Volume 10)",Jeff Rovin,2003.0
41395,0452282195,0,The Bluest Eye,Toni Morrison,2000.0
108104,0028623886,0,The Complete Idiot's Guide to Learning  Sign Language,Susan Shelly,1998.0
22775,0380731851,5,Mystic River,Dennis Lehane,2002.0
97324,0142003492,8,The Snack Thief (Inspector Montalbano Mysteries),Andrea Camilleri,2003.0
11676,0515046000,6,The Iron Lords,Andrew J. Offutt,1979.0
257028,0385479174,9,The Language of Life: A Festival of Poets,Bill D. Moyers,1995.0
242248,0373872429,0,The Doctor's Christmas (Love Inspired),Marta Perry,2003.0
245352,1551668998,8,Beach House,Mary Alice Monroe,2002.0
102702,0505524090,10,Dark Challenge,Christine Feehan,2000.0
20115,0688058922,0,Going on Sixteen,Betty Cavanna,1985.0
69971,0345311078,0,Dragon on a Pedestal,Piers Anthony,1983.0
58765,0446314080,8,How to Fall out of Love : How to Free Yourself of Love That Hurts--and Find the Love That Heals...,Robert Judd,1985.0
87141,0836218221,8,The Authoritative Calvin and Hobbes (Calvin and Hobbes),Bill Watterson,1990.0
251613,084075650X,0,Hand Me Another Brick,Charles R. Swindoll,1978.0
36003,0684718065,0,The Short Stories of Ernest Hemingway,Ernest Hemingway,1938.0
93047,3822858641,8,M. C. Escher,M. C. Escher,2001.0
148258,0399142789,6,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996.0
16916,1551661667,0,Scandalous,Candace Camp,1996.0
143175,0803295588,10,Billy the Kid: A Short and Violent Life,Robert M. Utley,1991.0
218568,0441172717,7,Dune (Remembering Tomorrow),Frank Herbert,1996.0
35859,0812502949,0,The Place,T. M. Wright,1990.0
98741,0786863056,0,Nickel Dreams: My Life,Tanya Tucker,1997.0
195694,0449002616,0,The Vampire Virus,Michael Romkey,1998.0
23902,060620069X,7,All the Pretty Horses (Border Trilogy (Hardcover)),Cormac McCarthy,1993.0
11724,0060529148,0,"Give Me a Break : How I Exposed Hucksters, Cheats, and Scam Artists and Became the Scourge of the Liberal Media...",John Stossel,2004.0
11676,0451456904,0,The Pool of Two Moons (Witches of Eileanan),Kate Forsyth,1999.0
33088,0061002747,0,Murder on the Orient Express,Agatha Christie,1991.0
219546,0451177975,0,Forever Young,Robert Tine,1993.0
269728,0060176709,9,The Little House: A Novel,Philippa Gregory,1996.0
